6552418723179790856_!_102_!_news_entertainment_!_谢娜三喜临门，何炅送祝福，吴昕送祝福，只有沈梦辰不一样_!_杜海涛,谢娜,何炅,沈梦辰,吴昕,快本_!_3_!_0
6552390851157295629_!_102_!_news_entertainment_!_杨幂景甜徐冬冬唐嫣 不好好穿衣却美的有趣又撩人_!_杨幂,徐冬冬,背带裙,大唐荣耀,唐嫣,景甜_!_2_!_1
6552453633097597454_!_110_!_news_military_!_叙利亚战争，美俄第一次军事冲突事件回顾！_!_叙利亚,俄罗斯雇佣兵,幼发拉底河,俄罗斯军队,美军_!_0_!_1
6551675115115905544_!_112_!_news_travel_!_中国堪比比萨斜塔的塔，门票不到一百！周末就去这里了_!_虎丘,苏州,书法家,吕洞宾,虎丘塔_!_5_!_0
6552313758851531271_!_113_!_news_world_!_最后一辆图坦卡蒙战车迁至大埃及博物馆_!_博物馆,图坦卡蒙,埃及博物馆,开罗,文物_!_7_!_0
6552391967869764109_!_113_!_news_world_!_印度是真的落后，还是只是在中国游客的眼中，印度很落后？_!_孟买,印度,贫民窟_!_10_!_1
6552339306956980743_!_116_!_news_game_!_DNF：玩家打团时睡着了，为了守护阿拉德大陆殚精竭虑_!_dnf,阿拉德,阿拉德大陆_!_1_!_0
6552436963197059598_!_116_!_news_game_!_王者荣耀中这些情侣CP，你觉得哪对最虐汪？_!_虞姬,三姓家奴,小乔,凤凰于飞,吕布_!_9_!_0
6552455667020464654_!_101_!_news_culture_!_从《中庸》到《声律启蒙》，不一样的小朋友，一样的萌｜赵师汉学_!_小状元,中庸,赵师,宋就浇瓜,声律启蒙_!_1_!_0
6552342390286320135_!_101_!_news_culture_!_中国赠送马克思雕像在德国特里尔揭幕_!_特里尔,揭幕仪式,新华社记者,马克思雕像,单宇琦_!_10_!_0
6552258492902670852_!_102_!_news_entertainment_!_《街舞》总决赛韩宇pk田一德夺冠，网友：可惜杨文昊battle没看够_!_田一德,这就是街舞,杨文昊,王子奇,舞者,总决赛_!_5_!_1
6552390995558793735_!_102_!_news_entertainment_!_刘德华的吃相、刘晓庆的吃相、徐峥的吃相，最后一个最丑让人恶心_!_赵薇,高晓松,徐峥,刘德华,刘晓庆_!_1_!_1
6552267646488805902_!_106_!_news_house_!_乌鲁木齐红山小区怎么样 好户型房价走势_!_楼盘,红山小区,房价,搜房网,红山_!_5_!_0
6552443169743569412_!_107_!_news_car_!_中国车手何晓乐出征纽博格林24小时耐力赛，他喜欢什么样的耳机？_!_漫步者,Hybrid,赛车手,赛车,何晓乐,纽博格林_!_10_!_0
6552365094741737987_!_107_!_news_car_!_大众集团提高电池交易量至480亿美元，或与特斯拉相同的市场容量_!_电动汽车,Mission E,保时捷,电动车,e-tron,大众集团,特斯拉_!_3_!_0
6552359134421844484_!_108_!_news_edu_!_侨报申请大学系列讲座 谷歌工程师林世彪主讲计算机专业与择校_!_谷歌,计算机专业,图形设计,林世彪,软件工程师_!_9_!_0
6552245610378953220_!_112_!_news_travel_!_外媒称海南将成中国对外开放新窗口：繁荣或超香港_!_环岛高铁,海南省,自由贸易港,海南,拉美社_!_5_!_1
6552364621758464519_!_113_!_news_world_!_英国留下的种子发芽，东巴基斯坦独立的必然原因_!_东巴基斯坦,印巴分治,东巴,印度,西巴基斯坦_!_2_!_1
6552284559864496654_!_115_!_news_agriculture_!_天南地北怀化人│刘代全，精心打造文化“酉庄”_!_酉庄,文化,屈原,刘代全,九章·橘颂,尚书·皋陶谟,辰溪_!_8_!_0
6552130363123040771_!_116_!_news_game_!_DOTA2 英雄之路启程 MDL金鹰电竞站战队巡礼_!_战队,Major,Mineski,DOTA2,MDL_!_3_!_0
6552412813887799821_!_101_!_news_culture_!_现藏于台北故宫博物院的褚遂良《倪宽赞》欣赏_!_台北故宫博物院,倪宽赞,杨士奇,书法家,褚遂良,詹景凤_!_0_!_1
6552187378222498307_!_101_!_news_culture_!_中国赠送马克思雕像在德国特里尔揭幕_!_马克思主义,莱法州,雕像,马克思,特里尔_!_5_!_0
6552332609655931400_!_102_!_news_entertainment_!_吴宣仪是孟美岐的小公主 李子璇受《创造101》剪辑偏爱_!_偶像练习生,撑腰,创造101,李子璇,吴宣仪,加油！美少女,Sunnee_!_5_!_0
6552408328486519309_!_102_!_news_entertainment_!_雷佳音刘昊然这么多相似地方？刘昊然模仿雷佳音，昊然弟弟你变了_!_郭京飞,佟丽娅,刘昊然,雷佳音,李光洁_!_8_!_0
6552446812953772551_!_102_!_news_entertainment_!_谢娜创两项吉尼斯记录，中国第一人，网友回复最扎心_!_快乐家族,粉丝,快本,快乐大本营,谢娜,何炅,吉尼斯_!_9_!_1
6552444286133076487_!_102_!_news_entertainment_!_日本选出全球最标致的五大面孔，中国上榜一人，不是范冰冰而是她_!_中国上榜一人,日本选出全球,范冰冰,五大面孔,标致_!_1_!_0
6552484745748414979_!_103_!_news_sports_!_哦！中国第114个世界乒乓球冠军——王楚钦！为中国对加油！_!_王楚钦,乒乓球_!_8_!_0
6552473566724489732_!_103_!_news_sports_!_法网卫冕冠军在马德里首轮出局，法网卫冕前景蒙上阴影_!_罗马尼亚,法网,马德里,奥斯塔彭科,WTA_!_5_!_1
6552276966609781252_!_103_!_news_sports_!_中超单场消息：埃尔克森建功难救主 上港主场遭遇国安逆转_!_埃尔克森,国安,国安队,颜骏凌,上港队_!_3_!_0
6552348739242033667_!_107_!_news_car_!_刚买H6就后悔了，猎豹新车比奥迪漂亮，搭宝马1.6T动力，仅11万起_!_玛莎拉蒂,奔驰S级,CS10,迈途,猎豹,CS9_!_0_!_0
6552461219817587203_!_108_!_news_edu_!_娄底城区2018年中职招生工作协调会在市第一职业中学召开_!_教育厅,招生,中职招生,职业中学,市教育局_!_0_!_0
6552390444066537987_!_109_!_news_tech_!_马云放大招，网商银行转账全免费，马化腾腾讯微众银行如何应对_!_金融服务,支付宝,马化腾,微粒贷,微众银行_!_10_!_0
6552326032085484039_!_109_!_news_tech_!_海尔总裁周云杰：中国智慧物流品牌日为世界贡献中国智慧_!_拥抱物联网时代,物联网,物联网时代,云计算,周云杰,生态系统_!_3_!_0
6552390986826252803_!_109_!_news_tech_!_朱啸虎姚劲波……互联网大佬纷纷表态《腾讯没有梦想》_!_腾讯没有梦想,马化腾,朱啸虎,刘炽平,姚劲波,腾讯_!_7_!_0
6552259671955079694_!_110_!_news_military_!_沈飞歼31正密集试飞，复合材料比歼20还高5%，隐身性更强_!_F-22,歼-31,歼-20,F-35,战斗机,苏-27,SR-71,五代机_!_2_!_0
6552133095686930948_!_110_!_news_military_!_中国大西北飞出这一架战机了不得，空军实力陡增它立大功_!_隐身技术,陕飞,战斗机,预警机,机载雷达_!_2_!_0
6552299188359528974_!_113_!_news_world_!_印度大叔来到中国后很震撼，在中国平常的事情在印度是不可思议的_!_印度人,印度,三峡大坝_!_6_!_0
6552311506430591491_!_113_!_news_world_!_特朗普为挺拥枪嘲讽巴黎恐袭，法国怒怼“可耻”_!_总统,布雷迪,2017年枪支暴力伤亡统计,特朗普,民主党,枪击案_!_1_!_0
6552234153524331015_!_115_!_news_agriculture_!_来广元考察交流的巴中市妇联，看看她们都去了哪？_!_互助会,广元,企业家,妇女儿童,广元市巾帼建功_!_3_!_0
6552336879226716686_!_102_!_news_entertainment_!_马栏山 马栏镇 马栏村 马栏坡的马小姐获两项吉尼斯世界纪录称号_!_吉尼斯世界纪录,马栏坡,马栏镇,快乐大本营,马栏山,谢娜_!_2_!_0
6552376917822013966_!_102_!_news_entertainment_!_Angelababy又接新剧，这次男主是邓伦和朱一龙，你期待？_!_新剧,朱一龙,Angelababy,angelababy_!_3_!_0
6552319871793758723_!_102_!_news_entertainment_!_《甄嬛传》中安陵容这么乖巧、听话，皇帝还对安陵容如此绝情？_!_安陵容,皇帝,甄嬛,甄嬛传,元皇后_!_8_!_1
6552451239223755267_!_102_!_news_entertainment_!_25届北京大学生电影节闭幕式，芳华演员钟楚曦、苗苗获最佳新人奖_!_钟楚曦,最佳新人奖,闭幕式,北京大学生电影节,演员_!_9_!_0
6552329024117408263_!_103_!_news_sports_!_骑士战胜猛龙拿到赛点，詹姆斯此项数据NBA第一，超过乔丹_!_骑士,季后赛,猛龙,詹姆斯,NBA_!_0_!_0
6552412711362232840_!_103_!_news_sports_!_人和逼平鲁能，京城狂涨粉，北京国安下轮有望登顶！_!_广州富力,中超联赛,山东鲁能,山东鲁能泰山,北京国安_!_6_!_0
6552291442427953677_!_103_!_news_sports_!_2018年俄罗斯世界杯12座球馆巡礼——伏尔加格勒体育场_!_体育场,俄罗斯,伏尔加河,伏尔加格勒,俄罗斯杯_!_2_!_0
6552273573241684483_!_110_!_news_military_!_世界高超音速武器哪家强？中俄领先 美国已落伍_!_激光武器,高超音速武器,歼击机,俄罗斯,雪上摩托车_!_1_!_0
6552476438526689805_!_112_!_news_travel_!_长汀连城两日游，走过古城，探访培田古民居，登顶冠豸山_!_连城县,最美古村落,培田古民居,客家,冠豸山,长汀_!_8_!_0
6552295831205052936_!_112_!_news_travel_!_珠海国际会展中心斩获行业大奖 推动珠海市会展旅游产业加快发展_!_珠海国际会展中心,MICE China,奖旅游,沃尔玛,丝绸之路,国际博览会_!_7_!_1
6552254353258840579_!_112_!_news_travel_!_贵州省遵义市湄潭县辖区内旅游景点简介_!_湄潭,康熙湄俯瞰湄潭全景潭县志,天下第一壶,平越,茶文化,湄潭县_!_1_!_0
6552369813862220291_!_113_!_news_world_!_美智库：中国科研经费飙升装备加速突破将损害美国优先_!_美国政府,美国优先原则,科研经费,战略与国际研究中心,美国_!_5_!_0
6552146982285083149_!_113_!_news_world_!_朝鲜5日零时起 启用新平壤时间 与韩国统一时区_!_朝鲜,时区,朝中社,金正恩,朝鲜半岛_!_4_!_0
6552467409620435464_!_102_!_news_entertainment_!_当红女星的十八岁：迪丽热巴古力娜扎参加虞姬海选，范冰冰当丫鬟_!_古剑奇谭,还珠格格,南溪斋笔录,丁建国,克拉恋人,范冰冰,王的盛宴,古力娜扎,宝莲灯,缝纫机乐队,金粉世家,刘亦菲,赵灵儿,喜剧之王_!_5_!_0
6552403915034329607_!_106_!_news_house_!_南京六合区地铁口别墅！金牛湖嘉恒有山总价180万起！嘉恒有山_!_度假区,400-060-1618转33361,南京,六合区,金牛湖_!_10_!_0
6552303649492566542_!_107_!_news_car_!_Honda为中国市场打造专属车型亮相上海，众多焦点车型展出！_!_X-ADV,CBR1000RR,NS110i,Africa,新大洲本田,Honda,Twin,CB190R,CBF190R_!_7_!_0
6552272380138357256_!_107_!_news_car_!_5月6日09:23，津沧高速驶往沧州方向K47处的事故处理完毕；京哈高速驶往哈尔滨方向K81处的事故仍在处理中_!_高速公路,天津,哈尔滨_!_6_!_0
6552346158956544516_!_108_!_news_edu_!_北大最有名的建筑之一，共产党早期组织在此成立，影响毛主席一生_!_北京大学,蔡元培,钱玄同,北大,京师大学堂,新青年_!_7_!_0
6552267893738832398_!_112_!_news_travel_!_来一场说走就走的旅行，陕西宝鸡红河谷走起_!_河底村,营头镇,太白山,红河谷,眉县_!_4_!_0
6552308263562510861_!_115_!_news_agriculture_!_供电公司和农业银行共同牵头实施户用光伏_!_合作社,贫困户,农业银行,村集体,科左后旗_!_5_!_0
6552296537622315534_!_101_!_news_culture_!_山西：木乃伊、狮身人、沙比提 古埃及文明神秘之旅等你来！_!_太阳神,山西博物院,亡灵书,古埃及人,木乃伊,纸莎草_!_5_!_0
6552448310722953732_!_101_!_news_culture_!_十字坡一战，孙二娘彻底被武松征服，从此对武松刮目相看_!_孙二娘,水浒传,西门庆,武松,十字坡_!_8_!_0
6552357947052130824_!_103_!_news_sports_!_WWE巨星究竟多有钱？约翰塞纳有私人车库，比WWE老板的车还多！_!_奥斯汀,罗林斯,约翰塞纳,WWE,米兹_!_9_!_0
6552131700271350279_!_103_!_news_sports_!_刘诗雯首负日本因策略不当？8年磨砺自我救赎，刘国梁赞她这一点_!_刘国梁,朱雨玲,刘诗雯,平野美宇,丁宁_!_9_!_0
6552442441599812103_!_101_!_news_culture_!_李白、杜甫、陈子昂三人写白帝城的诗，看其心境与悲欢_!_陈子昂,巴子国,杜甫,白帝,下江陵,李白_!_6_!_0
6552356149708980749_!_102_!_news_entertainment_!_白富美代表綦美合为了陈飞宇手撕欧阳娜娜？网友：王文也没参与吗_!_綦美合,美合,王文,秘果,欧阳娜娜,陈飞宇_!_9_!_0
6552353507666559492_!_103_!_news_sports_!_詹姆斯38分压哨抛投绝杀 骑士3-0猛龙拿到赛点_!_瓦兰丘纳斯,猛龙,詹姆斯,骑士,德罗赞_!_8_!_0
6552346254494401037_!_104_!_news_finance_!_“移动医疗第一股”平安好医生港交所挂牌上市，融资11亿美元_!_医疗,贝莱德,互联网医疗,平安,BlackRock,健康管理,上市_!_9_!_0
6552462842195345924_!_106_!_news_house_!_浩大的都江堰万达文旅城分商业和住宅两部分，住宅转由融创开发了_!_万达集团,万达城,赵公山,都江堰,万达_!_1_!_0
6552136234922148356_!_107_!_news_car_!_长安新车撞脸大众，比宝骏510大一圈只要6万起，又将是爆款？_!_宝骏,CS75,SUV市场,CS35,宝骏510,现款车型_!_8_!_0
6552093650476597773_!_107_!_news_car_!_丰田在华想翻身就靠它了！比宝马5系还美，卖22万现在就存钱！_!_丰田,宝马5系,新皇冠,皇冠_!_9_!_0
6552249963433165326_!_108_!_news_edu_!_毕业季来临台生“登鹭”实习忙 厦门青创基地积极“搭台”_!_厦门,大陆,台湾,104人力银行,张培轩_!_8_!_0
6552389808654647821_!_112_!_news_travel_!_如果你是新手，想骑行西藏318国道，选择自行车应避免这几个雷区_!_自行车,美利达,骑行,捷安特,山地车_!_10_!_0
6552247676983837198_!_113_!_news_world_!_缅甸帕敢矿区再发山体滑坡 已致至少12人死亡_!_克钦邦,遇难者,缅甸,山体滑坡,帕敢_!_1_!_0
6552227896612618766_!_113_!_news_world_!_这次中美经贸磋商，美国终于认清这样一个现实_!_美方,倾巢出动,贸易战,大博弈,美国_!_7_!_0
6552265667008004621_!_115_!_news_agriculture_!_“三宜”一体兴乡村 陕西岚皋大力实施扶贫搬迁_!_土坯房,岚皋县,堰门镇,刘兴春,芙蓉村_!_5_!_0
6552454696571765262_!_102_!_news_entertainment_!_明星跌倒哪家强？范冰冰有人扶，奚梦瑶微笑，就服张韶涵的腾空飞_!_范冰冰,女明星,张韶涵,奚梦瑶,张韵涵_!_6_!_0
6552291813946819079_!_102_!_news_entertainment_!_董子健王俊凯兄弟情：聊天表情包也要用小凯的！_!_萌萌哒,王俊凯,董子健,兄弟情_!_4_!_1
6552285287676903950_!_102_!_news_entertainment_!_谢娜粉丝过亿获吉尼斯认证 总裁大呼她为“谢大伽”_!_吉尼斯世界纪录,菲律宾,快乐大本营,夏奇拉,谢娜,碧昂丝_!_0_!_0
6552432837490901507_!_103_!_news_sports_!_世乒赛男团决赛：马龙樊振东许昕上场，奥恰洛夫受伤德国无奈变阵_!_排兵布阵,樊振东,奥恰洛夫,男团,乒乓球_!_3_!_0
6552305051979743748_!_103_!_news_sports_!_乐福频繁一打三称霸猛龙内线 造就詹姆斯惊世绝杀_!_猛龙,詹姆斯_!_4_!_0
6552473223953383940_!_103_!_news_sports_!_霸气！中国男队9-1击败德国 “王者之师”斩获世乒赛团体九连冠_!_樊振东,马龙,弗朗西斯卡,正手,许昕_!_10_!_0
6552367594484007437_!_104_!_news_finance_!_研究称2035年广东GDP将超英法 人均近20万元_!_广东GDP,广东省社会科学院,经济体,GDP,广东,研究_!_10_!_0
6552241295186723336_!_104_!_news_finance_!_关于中国的投资机会、中美贸易 巴菲特在股东大会上是这样说的_!_特斯拉,中石油,亚马逊,Jain,伯克希尔哈撒韦,美国运通,伯克希尔·哈撒韦,中国石油,巴菲特,护城河,Abel_!_5_!_0
6552367589878661636_!_109_!_news_tech_!_营收是阿里的两倍，市值等于三个沃尔玛，利润却只有阿里三分之一_!_贝佐斯,云计算,阿里,亚马逊,沃尔玛_!_7_!_0
6552078597861933572_!_110_!_news_military_!_央视曝光：中国研制成功下代超隐身材料！美国：将领先美国一代！_!_歼11,歼-15,歼-11,超材料,F-22,F35,F22,歼15,F-35,隐身材料_!_4_!_0
6552440972846825992_!_112_!_news_travel_!_幽鹤公园，加拿大国家公园中以壮观著称的一个，面积不大风景极好_!_天生桥,路易斯湖,印第安语,寒武纪,幽鹤_!_4_!_1
6552388351008178692_!_112_!_news_travel_!_海南法国维希小镇：23万一套起 低密度果岭度假社区 享受静懿生活_!_法国,享受静懿生活海南法国,果岭度假社区享受静懿,海南法国维希小镇,密度果岭度假社区享受_!_1_!_1
6552413557168800269_!_113_!_news_world_!_中国女人嫁非洲男人都嗤之以鼻，那中国爷们娶非洲女人你们怎么说_!_两相情愿,中国妹子,嫁给黑人,走出非洲,棕色人种_!_2_!_0
6552353546921050632_!_113_!_news_world_!_特朗普定下与金正恩会面时间地点 并邀文在寅访美_!_得克萨斯州,文在寅,金正恩,青瓦台,驻韩美军_!_10_!_0
6551943119267430925_!_113_!_news_world_!_叙利亚还要乱多久？俄罗斯：前景堪忧，美国实乃罪魁祸首_!_反对派,美国,阿拉伯之春,叙利亚,巴沙尔_!_9_!_1
6552474077292921347_!_101_!_news_culture_!_康熙祭拜孔子没有跪下，大臣挡住墓碑上一个字，康熙立即下跪叩拜_!_葛尔丹,康熙,孔子墓,孔子,孔子庙_!_5_!_0
6552172203939463693_!_101_!_news_culture_!_中国赠送马克思雕像在德国特里尔揭幕_!_特里尔,吴为山,雕像,马克思,史明德_!_5_!_0
6552377711870870024_!_102_!_news_entertainment_!_迪丽热巴的脚，杨幂的脚，刘亦菲的脚，在她面前都自惭形秽_!_上海戏剧学院表演系,迪丽热巴,影视女演员,流行乐,上海师范大学_!_3_!_0
6552492365280444942_!_102_!_news_entertainment_!_鹿晗前女友曝光，比关晓彤还要性感漂亮 王思聪：你应该感谢我_!_奔跑吧兄弟,关晓彤,迪丽热巴,王思聪,鹿晗,撒狗粮_!_10_!_0
6552343091787858435_!_102_!_news_entertainment_!_明星也爱吃棒棒糖，赵丽颖好甜，吴亦凡霸气，杨洋太魔性了_!_棒棒糖,吃棒棒糖,吴亦凡,刘亦菲,赵丽颖_!_5_!_0
6552285551246967299_!_103_!_news_sports_!_朱婷受伤下场调整，瓦基弗银行差点被逆转，朱婷决胜局力挽狂澜_!_瓦基弗银行,朱婷,局瓦基弗银行,科内利亚诺,罗马尼亚_!_6_!_0
6552409065023078926_!_103_!_news_sports_!_国家德比来袭！巴萨力争胜利送别大师，皇马却摆出全替补阵容？_!_伊涅斯塔,皇马,国家德比,巴萨,欧冠_!_1_!_0
6552481364246004228_!_103_!_news_sports_!_埃梅里：姆巴佩本来想去皇马或巴萨，但我劝住了他_!_法国人,姆巴佩,埃梅里,皇马,巴萨_!_10_!_0
6552278241778860547_!_103_!_news_sports_!_NBA最新票价排名！勇士队第一，火箭队看了都尴尬_!_常规赛,老鹰队,勇士队,火箭队,美金排名_!_3_!_0
6552854889205072388_!_103_!_news_sports_!_国足携手杰尼亚！里皮推选3小将前往罗马训练_!_中国之队,杰尼亚,中国足球协会,中国足球,Zegna_!_5_!_0
6552478442405757454_!_104_!_news_finance_!_三百温商共同发起，为温州企业家量身打造 “慧商大学”正式挂牌_!_慧商大学,总裁慧客厅,蒋文广,企业家,共享经济_!_8_!_0
6552460260261495309_!_106_!_news_house_!_张家口楼盘活力城超5A写字楼助你赢天下！_!_张家口,活力城,商业街,Citywalk,写字楼_!_9_!_0
6552439161507283460_!_108_!_news_edu_!_黄埔一期入学纪念日，回看黄埔军校教学水平究竟怎样_!_黄埔,高级将领,黄埔军校,军校,军事教育_!_7_!_0
6552395158602646020_!_108_!_news_edu_!_西安交通大学筑梦社微宣讲团赴延安宣讲_!_延安大学,西安交通大学,西安交大,马克思主义,延安精神_!_6_!_0
6552452563378110990_!_110_!_news_military_!_美媒：俄罗斯的苏-27战机令北约害怕_!_苏-27,F-15,俄罗斯,中短程,防空导弹_!_2_!_0
6552298322860704269_!_112_!_news_travel_!_水墨石林——甘肃景泰石林美景_!_甘肃,石林,东方IC,水墨石林,甘肃景泰石林美景_!_5_!_0
6552443242627990019_!_112_!_news_travel_!_2018金秀瑶族自治县圣堂山杜鹃花旅游文化节推介会在南宁召开_!_金秀瑶族自治县圣堂山杜鹃花旅游文化节,金秀,金秀瑶族自治县,金秀瑶族自治县圣堂山杜鹃花旅游,圣堂山杜鹃花旅游文化节_!_2_!_0
6477778335580553486_!_113_!_news_world_!_在广西东兴可以开车去越南芒街吗？_!_芒街市,越南,中国自驾游汽车,广宁省,芒街_!_6_!_0
6550946277981422094_!_113_!_news_world_!_CR929大飞机俄总师：没有我们帮助，中国造不出质量高的大客机_!_大型宽体客机,CR929,宽体客机,俄罗斯,客机_!_5_!_0
6552299649116406276_!_116_!_news_game_!_麦当劳开王者荣耀主题店了？可以开黑吗？_!_麦当劳,开王者_!_9_!_0
6552286644534247943_!_102_!_news_entertainment_!_光头后的男明星！李晨可以拍科幻片！谢霆锋颓废感刘德华更加帅气_!_刘德华,谢霆锋,吴亦凡,李晨,彭于晏_!_9_!_0
6552300785131061767_!_103_!_news_sports_!_骑士再胜猛龙拿到赛场，场边泰伦卢采访通过乐福花式盛赞詹姆斯_!_猛龙,泰伦卢,常规赛,詹姆斯,骑士_!_9_!_0
6552332540181479939_!_103_!_news_sports_!_「滚球体育APP」北京人和vs山东鲁能直播分析和预测推荐_!_鲁能,山东鲁能,中超,点球大战,北京人和_!_9_!_0
6552354735230288391_!_109_!_news_tech_!_腾讯没有梦想引发轰动，马化腾刘炽平亲自回应！你赞同谁的说法_!_软银,腾讯没有梦想,英特尔,马化腾,刘炽平,腾讯_!_8_!_0
6552302072409096708_!_112_!_news_travel_!_美国洛杉矶迪士尼乐园Disneyland一日游攻略_!_美国,洛杉矶迪士尼乐园,小小世界,米老鼠,迪士尼乐园_!_3_!_0
6552440638007149064_!_113_!_news_world_!_中国和印度的经济差距怎么样，印度的邦跟中国县级市比怎么样？_!_GDP,武汉市,超过印度,印度,县级市_!_7_!_0
6552145153698562567_!_113_!_news_world_!_美国后院起火，反对派内部冲突 俄媒：美在叙势力只是一盘散沙！_!_逊尼派,叙利亚政府军,反对派,阿萨德,库尔德武装_!_5_!_0
6552369456562045443_!_113_!_news_world_!_以色列竟强逼俄罗斯报恩！原来是为打伊朗扫清障碍_!_国防部长,伊朗,内塔尼亚胡,以色列,俄罗斯_!_5_!_0
6552334640290464269_!_115_!_news_agriculture_!_农业农村部部长韩长赋莅临我校调研指导_!_韩长赋,生物农药,农业,南京农业大学,农村部_!_2_!_0
6552281828340793860_!_116_!_news_game_!_英雄联盟移速最快四大打野，剑圣仅排第三，第一没人追得上_!_龙血武姬,打野,英雄联盟,无极剑圣,W技能_!_0_!_0
6552256312346935816_!_102_!_news_entertainment_!_王子文工作室发严正声明，王子文贴心安慰助理：委屈你了！_!_谁是我爸爸,女助理,严正声明,王子文,女演员,恐怖片_!_2_!_0
6552316051219022349_!_103_!_news_sports_!_温格主场能否完美谢幕？来看看博彩公司的意图！_!_温格,伯恩利,勒沃库森,欧联杯,阿森纳_!_0_!_0
6552401961856008711_!_103_!_news_sports_!_继詹皇、King James、老北京之外，詹姆斯又得一个新绰号_!_季后赛,詹姆斯,绰号,LBJ,勒布朗_!_10_!_0
6552411197709222407_!_103_!_news_sports_!_定个小目标？巴萨盼保不败+挫皇马锐气 助梅西争欧洲金靴_!_国家德比,诺坎普,巴萨,特尔施特根,皇马_!_4_!_0
6553055391956075021_!_109_!_news_tech_!_日本向中国提供半导体技术，是帮助中国对抗“科技战”还是其他？_!_智能手机,ARM控股,本土化,CPU,半导体_!_7_!_0
6552437666573451783_!_112_!_news_travel_!_中国最热的地方—新疆吐鲁番火焰山_!_万佛山,火焰山,吐鲁番,千佛洞,馒头山_!_2_!_1
6552479556672946691_!_112_!_news_travel_!_中国历史文化名镇、广西四大古镇之一大圩古镇走访记_!_公共厕所,大圩古镇,桂林市,灵川县,古镇_!_10_!_0
6552448004203217422_!_112_!_news_travel_!_中国最美大学排行榜，这两所学校远超北京大学_!_武汉大学,厦门大学,未名湖,北京大学,博雅塔_!_7_!_0
6540598391699669511_!_115_!_news_agriculture_!_山东滕州 南沙河镇_!_食用菌,滕州市,山东,南沙河镇,山东省_!_3_!_0
6552472916749976067_!_116_!_news_game_!_巴西赛区KBM战队：感谢粉丝和所有的一切_!_战队,MSI,SUP,巴西_!_1_!_0
6552328367541060104_!_116_!_news_game_!_DNF：安徒恩比卢克好在哪？为什么许多勇士都喜欢乌龟讨厌卢克_!_DNF,三神器,安图恩,碰运气,卢克_!_10_!_0
6552461304659968525_!_116_!_news_game_!_MSI泰国战队再现“黑科技” 主教练竟带“武林秘籍”登场_!_Pawn,H2K,ASC战队,化骨绵掌,泰国_!_3_!_1
6552382266134233604_!_102_!_news_entertainment_!_盘点：拍戏坚决用原声的演员，蒋欣、王凯、靳东、张一山上榜！_!_蒋欣,张一山,片酬,演员,靳东_!_3_!_0
6552292908823740936_!_102_!_news_entertainment_!_李诞说错话，何炅刘宪华满脸尴尬，张绍刚黑脸：少说话多吃东西！_!_哎哎哎,何炅,说错话,黄磊,张绍刚_!_4_!_0
